date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:19:00	285815/285815	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.bizgurukul.com/Biz/img/review_thumbs/video-test9.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/review_thumbs/video-test9.jpg	(from https://www.bizgurukul.com/)
10:19:00	23579/23579	URF---	200	added ('OK%20(cached)')	image/png		https://www.bizgurukul.com/Biz/img/alumni_logo/wipro.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/alumni_logo/wipro.png	(from https://www.bizgurukul.com/)
10:19:00	6030/6030	URF---	200	added ('OK%20(cached)')	image/png		https://www.bizgurukul.com/Biz/img/alumni_logo/flydocs.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/alumni_logo/flydocs.png	(from https://www.bizgurukul.com/)
10:19:00	15005/15005	URF---	200	added ('OK%20(cached)')	image/png		https://www.bizgurukul.com/Biz/img/alumni_logo/genpact.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/alumni_logo/genpact.png	(from https://www.bizgurukul.com/)
10:19:00	5695/5695	URF---	200	added ('OK%20(cached)')	image/png		https://www.bizgurukul.com/Biz/img/alumni_logo/logo.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/alumni_logo/logo.png	(from https://www.bizgurukul.com/)
10:19:02	8186/8186	URF---	200	added ('OK%20(cached)')	image/png		https://www.bizgurukul.com/Biz/img/alumni_logo/maruti.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/alumni_logo/maruti.png	(from https://www.bizgurukul.com/)
10:19:02	8666/8666	URF---	200	added ('OK%20(cached)')	image/png		https://www.bizgurukul.com/Biz/img/alumni_logo/tata_motors_logo.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/alumni_logo/tata_motors_logo.png	(from https://www.bizgurukul.com/)
10:19:04	36154/36154	URF---	200	added ('OK%20(cached)')	image/png		https://www.bizgurukul.com/Biz/img/app_view3.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/app_view3.png	(from https://www.bizgurukul.com/)
10:19:04	2351/2351	UR-MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2004:49:05%20GMT	https://www.bizgurukul.com/WebResource.axd?d=x2nkrMJGXkMELz33nwnakFhMwSRPYA1fXDhikMF5PwpvwNb00ciAUtqkaX1h6UbiFfrJB91omWoyKZA_27co2PPUi3bRmnlsXGkiaJVRw9U1&t=638246535643328042	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/WebResource8e0e.js	(from https://www.bizgurukul.com/)
10:19:05	5555/5555	URF---	200	added ('OK%20(cached)')	image/png		https://www.bizgurukul.com/Biz/img/appstore.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/appstore.png	(from https://www.bizgurukul.com/)
10:19:05	54063/54063	UR-MCZ	200	added ('OK')	application/javascript	etag:%22d32f-EbbcIDt/xXdE88n/UE4Bw1XN7Pk%22	https://unpkg.com/flickity@2.2.1/dist/flickity.pkgd.min.js	https://www.bizgurukul.com//bizgurukul1/unpkg.com/flickity@2.2.1/dist/flickity.pkgd.min.js	(from https://www.bizgurukul.com/)
10:19:05	93821/93821	URF---	200	added ('OK%20(cached)')	image/png		https://www.bizgurukul.com/biz/img/support-bb.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/biz/img/support-bb.png	(from https://www.bizgurukul.com/)
10:19:06	90131/90131	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.bizgurukul.com/Biz/img/digital.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/digital.jpg	(from https://www.bizgurukul.com/Biz/bundel/MarketingMastery)
10:19:08	2171/2171	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.bizgurukul.com/Biz/img/lang-icon.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/lang-icon.jpg	(from https://www.bizgurukul.com/Biz/bundel/MarketingMastery)
10:19:09	1662/1662	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.bizgurukul.com/Biz/img/use-icon.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/use-icon.jpg	(from https://www.bizgurukul.com/Biz/bundel/MarketingMastery)
10:19:11	649173/649173	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.bizgurukul.com/Biz/img/bb.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/bb-2.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/DigitalMarketing)
10:19:12	87154/87154	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.bizgurukul.com/Biz/img/digital_sub_banner.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/digital_sub_banner.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/DigitalMarketing)
10:19:13	113273/113273	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.bizgurukul.com/Biz/img/certificate_23.jpeg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/certificate_23.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/DigitalMarketing)
10:19:13	99671/-1	---M--	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2004:49:08%20GMT	https://www.bizgurukul.com/signup	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/signup.html	(from https://www.bizgurukul.com/)
10:19:15	466479/466479	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.bizgurukul.com/biz/img/info-indemand/3-neeraj.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/biz/img/info-indemand/3-neeraj.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/DigitalMarketing)
10:19:19	668/668	UR-MC-	416	error ('Range%20Not%20Satisfiable')	text/html	date:Wed,%2022%20Nov%202023%2004:49:19%20GMT	https://www.bizgurukul.com/biz/img/Aarush.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/biz/img/Aarush.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/DigitalMarketing)
10:19:21	668/668	UR-MC-	416	error ('Range%20Not%20Satisfiable')	text/html	date:Wed,%2022%20Nov%202023%2004:49:22%20GMT	https://www.bizgurukul.com/biz/img/Aayush.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/biz/img/Aayush.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/DigitalMarketing)
10:19:22	2695/2695	URF---	200	added ('OK%20(cached)')	image/png		https://www.bizgurukul.com/biz/img/left-arrow.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/biz/img/left-arrow.png	(from https://www.bizgurukul.com/biz/bundel_courses/DigitalMarketing)
10:20:17	193/193	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Wed,%2022%20Nov%202023%2004:49:08%20GMT	https://cdn.onesignal.com/sdks/OneSignalSDK.js	https://www.bizgurukul.com//bizgurukul1/cdn.onesignal.com/sdks/OneSignalSDK.js	(from https://www.bizgurukul.com/)
10:20:17	36705/36705	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22c1372a4da39ad81:0%22	https://www.bizgurukul.com/biz/img/anmol.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/biz/img/anmol.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/DigitalMarketing)
10:20:18	217/217	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/html	date:Wed,%2022%20Nov%202023%2004:49:05%20GMT	https://cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.1.1/owl.carousel.min.js	https://www.bizgurukul.com//bizgurukul1/cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.1.1/owl.carousel.min.js	(from https://www.bizgurukul.com/)
10:20:18	8885/8885	UR-M-Z	200	added ('Partial%20Content')	application/javascript	etag:%22d559d844c76ed91:0%22	https://www.bizgurukul.com/biz/js/custome_js/sliders_effects.js?v=1.0	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/biz/js/custome_js/sliders_effectsc619.js	(from https://www.bizgurukul.com/biz/bundel_courses/DigitalMarketing)
10:20:18	217/217	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/html	date:Wed,%2022%20Nov%202023%2004:50:20%20GMT	https://cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/owl.carousel.js	https://www.bizgurukul.com//bizgurukul1/cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/owl.carousel.js	(from https://www.bizgurukul.com/biz/bundel_courses/DigitalMarketing)
10:20:19	168734/168734	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.bizgurukul.com/Biz/img/english.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/english.jpg	(from https://www.bizgurukul.com/Biz/bundel/brandingmastery)
10:20:19	288067/288067	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.bizgurukul.com/Biz/img/Affiliate-Marketing%20Mastermind.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/Affiliate-Marketing%20Mastermind.jpg	(from https://www.bizgurukul.com/Biz/bundel/brandingmastery)
10:20:19	37884/37884	---M--	200	added ('OK')	image/jpeg	etag:%224ec31e4da39ad81:0%22	https://www.bizgurukul.com/Biz/img/Banner.jpg-25.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/Banner.jpg-25.jpg	(from https://www.bizgurukul.com/Biz/css/index.css?v=5.2)
10:20:19	135130/135130	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.bizgurukul.com/Biz/img/apd.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/apd.jpg	(from https://www.bizgurukul.com/Biz/bundel/brandingmastery)
10:20:20	579/579	---M--	200	added ('OK')	image/png	etag:%226b551a4da39ad81:0%22	https://www.bizgurukul.com/Biz/img/1.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/1.png	(from https://www.bizgurukul.com/Biz/css/index.css?v=5.2)
10:20:21	94047/94047	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.bizgurukul.com/Biz/img/682millionaire_sub_banner.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/682millionaire_sub_banner.jpg	(from https://www.bizgurukul.com/Biz/bundel/brandingmastery)
10:20:21	103873/103873	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.bizgurukul.com/Biz/img/Personality_sub_banner.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/Personality_sub_banner.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/PersonalityDevelopment)
10:20:21	34570/34570	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%228b54254da39ad81:0%22	https://www.bizgurukul.com/biz/img/Rohit-sharma.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/biz/img/Rohit-sharma.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/PersonalityDevelopment)
10:20:22	2883/2883	---M--	200	added ('OK')	image/png	etag:%22837c1a4da39ad81:0%22	https://www.bizgurukul.com/Biz/img/2.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/2.png	(from https://www.bizgurukul.com/Biz/css/index.css?v=5.2)
10:20:23	91049/91049	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%226e3e48e55cbcd81:0%22	https://www.bizgurukul.com/biz/img/manoj.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/biz/img/manoj.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/PersonalityDevelopment)
10:20:23	662/662	UR-MC-	416	error ('Range%20Not%20Satisfiable')	text/html	date:Wed,%2022%20Nov%202023%2004:50:25%20GMT	https://www.bizgurukul.com/biz/img/palak.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/biz/img/palak.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/PersonalityDevelopment)
10:20:23	115727/115727	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%225a4a37e55cbcd81:0%22	https://www.bizgurukul.com/biz/img/sumit.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/biz/img/sumit.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/PersonalityDevelopment)
10:20:24	135138/135138	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22a2862a4da39ad81:0%22	https://www.bizgurukul.com/biz/img/apd.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/biz/img/apd-2.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/PersonalityDevelopment)
10:20:24	2807/2807	---M--	200	added ('OK')	image/png	etag:%22e9181b4da39ad81:0%22	https://www.bizgurukul.com/Biz/img/3.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/3.png	(from https://www.bizgurukul.com/Biz/css/index.css?v=5.2)
10:20:25	27423/27423	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%222bac354da39ad81:0%22	https://www.bizgurukul.com/biz/img/keshave-g.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/biz/img/keshave-g.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/MillionaireSuccessBluePrint)
10:20:25	102820/102820	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.bizgurukul.com/Biz/img/millionaire_sub_banner.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/millionaire_sub_banner.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/MillionaireSuccessBluePrint)
10:20:25	668/668	UR-MC-	416	error ('Range%20Not%20Satisfiable')	text/html	date:Wed,%2022%20Nov%202023%2004:50:27%20GMT	https://www.bizgurukul.com/Biz/img/video_sub_banner.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/video_sub_banner.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/VideoSuperstar)
10:20:26	8595/8595	---M--	200	added ('OK')	image/jpeg	etag:%22848e454da39ad81:0%22	https://www.bizgurukul.com/Biz/img/why.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/why.jpg	(from https://www.bizgurukul.com/Biz/css/index.css?v=5.2)
10:20:27	155164/155164	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22c79b1fe969add81:0%22	https://www.bizgurukul.com/Biz/img/msb.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/msb.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/PersonalityDevelopment)
10:20:27	3053/3053	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22558f3a4da39ad81:0%22	https://www.bizgurukul.com/biz/img/r1.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/biz/img/r1.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/InstagramMasterminds)
10:20:27	60842/60842	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%229f83ed45dbcd81:0%22	https://www.bizgurukul.com/Biz/img/instagram_sub_banner.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/instagram_sub_banner.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/InstagramMasterminds)
10:20:28	801/801	---M--	200	added ('OK')	image/png	etag:%2201b9f3c9e9ad81:0%22	https://www.bizgurukul.com/Biz/img/shape-4.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/shape-4.png	(from https://www.bizgurukul.com/Biz/css/index.css?v=5.2)
10:20:28	95945/95945	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.bizgurukul.com/Biz/img/english_sub_banner.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/english_sub_banner.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/SpokenEnglish)
10:20:29	66315/66315	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.bizgurukul.com/Biz/img/emm.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/emm.jpg	(from https://www.bizgurukul.com/Biz/bundel/trafficmastery)
10:20:29	143292/143292	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.bizgurukul.com/Biz/img/fam.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/fam.jpg	(from https://www.bizgurukul.com/Biz/bundel/trafficmastery)
10:20:29	94161/94161	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.bizgurukul.com/Biz/img/affilate_sub_banner.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/affilate_sub_banner.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/AffiliateMarketing)
10:20:30	69997/69997	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.bizgurukul.com/biz//img/himanshu.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/biz/img/himanshu.jpg	(from https://www.bizgurukul.com/biz//bundel_courses/AdvancedInstagram)
10:20:31	668/668	UR-MC-	416	error ('Range%20Not%20Satisfiable')	text/html	date:Wed,%2022%20Nov%202023%2004:50:32%20GMT	https://www.bizgurukul.com/Biz/img/inter_sub_banner.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/inter_sub_banner.jpg	(from https://www.bizgurukul.com/biz//bundel_courses/AdvancedInstagram)
10:20:32	71146/71146	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2263d214e55cbcd81:0%22	https://www.bizgurukul.com/biz//img/tarun.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/biz/img/tarun.jpg	(from https://www.bizgurukul.com/biz//bundel_courses/AdvancedInstagram)
10:20:33	39036/39036	---M--	200	added ('OK')	image/jpeg	etag:%226dbd82cde63ad91:0%22	https://www.bizgurukul.com/Biz/img/follow_insta_web.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/follow_insta_web.jpg	(from https://www.bizgurukul.com/Biz/css/index.css?v=5.2)
10:20:33	54372/54372	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2227872de55cbcd81:0%22	https://www.bizgurukul.com/biz//img/deepak.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/biz/img/deepak.jpg	(from https://www.bizgurukul.com/biz//bundel_courses/AdvancedInstagram)
10:20:33	31736/31736	---M--	200	added ('OK')	image/jpeg	etag:%227462a8cde63ad91:0%22	https://www.bizgurukul.com/Biz/img/follow_insta_mob.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/follow_insta_mob.jpg	(from https://www.bizgurukul.com/Biz/css/index.css?v=5.2)
10:20:34	143300/143300	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.bizgurukul.com/biz//img/fam.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/biz/img/fam-2.jpg	(from https://www.bizgurukul.com/biz//bundel_courses/AdvancedInstagram)
10:20:34	179850/179850	---M--	200	added ('OK')	image/jpeg	etag:%222eaba5e9fc1d91:0%22	https://www.bizgurukul.com/Biz/img/marketing_video.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/marketing_video.jpg	(from https://www.bizgurukul.com/Biz/css/homenew.css?v=1.6)
10:20:34	662/662	UR-MC-	416	error ('Range%20Not%20Satisfiable')	text/html	date:Wed,%2022%20Nov%202023%2004:50:36%20GMT	https://www.bizgurukul.com/biz//img/ym.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/biz/img/ym-2.jpg	(from https://www.bizgurukul.com/biz//bundel_courses/AdvancedInstagram)
10:20:36	189800/189800	---M--	200	added ('OK')	image/jpeg	etag:%22a759be8fc1d91:0%22	https://www.bizgurukul.com/Biz/img/branding_video.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/branding_video.jpg	(from https://www.bizgurukul.com/Biz/css/homenew.css?v=1.6)
10:20:36	104554/104554	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%227c8c314da39ad81:0%22	https://www.bizgurukul.com/biz//img/gads.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/biz/img/gads-2.jpg	(from https://www.bizgurukul.com/biz//bundel_courses/AdvancedInstagram)
10:20:36	83462/83462	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22cb96364da39ad81:0%22	https://www.bizgurukul.com/biz//img/linkedin.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/biz/img/linkedin-2.jpg	(from https://www.bizgurukul.com/biz//bundel_courses/AdvancedInstagram)
10:20:36	78468/78468	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22056f7449e9ad81:0%22	https://www.bizgurukul.com/biz//img/word.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/biz/img/word-2.jpg	(from https://www.bizgurukul.com/biz//bundel_courses/AdvancedInstagram)
10:20:38	240028/240028	---M--	200	added ('OK')	image/jpeg	etag:%226b58b2e9fc1d91:0%22	https://www.bizgurukul.com/Biz/img/traffic_video.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/traffic_video.jpg	(from https://www.bizgurukul.com/Biz/css/homenew.css?v=1.6)
10:20:38	662/662	UR-MC-	416	error ('Range%20Not%20Satisfiable')	text/html	date:Wed,%2022%20Nov%202023%2004:50:40%20GMT	https://www.bizgurukul.com/biz/img/hitesh.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/biz/img/hitesh-2.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/YoutubeMastermind)
10:20:38	109840/109840	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.bizgurukul.com/Biz/img/facebook_sub_banner.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/facebook_sub_banner.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/FacebookAdsMastermind)
10:20:38	47600/47600	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22ddfc46ed5cbcd81:0%22	https://www.bizgurukul.com/Biz/img/youtube_sub_banner.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/youtube_sub_banner.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/YoutubeMastermind)
10:20:41	222159/222159	---M--	200	added ('OK')	image/jpeg	etag:%22d42261e7fc1d91:0%22	https://www.bizgurukul.com/Biz/img/influence_video.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/influence_video.jpg	(from https://www.bizgurukul.com/Biz/css/homenew.css?v=1.6)
10:20:41	76607/76607	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.bizgurukul.com/Biz/img/excel_sub_banner.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/excel_sub_banner.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/ExcelMastery)
10:20:41	77599/77599	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2247307dc5dbcd81:0%22	https://www.bizgurukul.com/Biz/img/google_sub_banner.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/google_sub_banner.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/GoogleAds)
10:20:41	77813/77813	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.bizgurukul.com/Biz/img/email_sub_banner.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/email_sub_banner.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/EmailMarketing)
10:20:43	322466/322466	---M--	200	added ('OK')	image/jpeg	etag:%222242b2e6fc1d91:0%22	https://www.bizgurukul.com/Biz/img/finance_video.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/finance_video.jpg	(from https://www.bizgurukul.com/Biz/css/homenew.css?v=1.6)
10:20:43	63528/63528	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.bizgurukul.com/Biz/img/powerpoint_sub_banner.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/powerpoint_sub_banner.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/MsPowerPoint)
10:20:44	662/662	UR-MC-	416	error ('Range%20Not%20Satisfiable')	text/html	date:Wed,%2022%20Nov%202023%2004:50:45%20GMT	https://www.bizgurukul.com/biz/img/akash-goyal.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/biz/img/akash-goyal-2.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/LinkedIn)
10:20:44	138360/138360	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22c3fa3bef5cbcd81:0%22	https://www.bizgurukul.com/Biz/img/msword_sub_banner.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/msword_sub_banner.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/MsWord)
10:20:45	100165/100165	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.bizgurukul.com/Biz/img/Master-Public-Speaker2.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/Master-Public-Speaker2.jpg	(from https://www.bizgurukul.com/Biz/bundel/influencemastery)
10:20:45	61043/61043	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.bizgurukul.com/Biz/img/323aim.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/323aim.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/MasterPublicSpeaker)
10:20:45	27918/27918	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22078bd2a9e9ad81:0%22	https://www.bizgurukul.com/biz/img/asasas.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/biz/img/asasas.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/MsPowerPoint)
10:20:45	2577/2577	---M-Z	200	added ('OK')	image/png	etag:%225eb03cf0-a11%22	https://cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.1.1/assets/owl.video.play.png	https://www.bizgurukul.com//bizgurukul1/cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.1.1/assets/owl.video.play.png	(from https://cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.1.1/assets/owl.carousel.min.css)
10:20:47	94536/94536	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.bizgurukul.com/biz/img/Sales-Mastery.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/biz/img/Sales-Mastery-2.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/MasterPublicSpeaker)
10:20:47	662/662	UR-MC-	416	error ('Range%20Not%20Satisfiable')	text/html	date:Wed,%2022%20Nov%202023%2004:50:48%20GMT	https://www.bizgurukul.com/biz/img/PodcastMastery.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/biz/img/PodcastMastery-2.jpg	(from https://www.bizgurukul.com/biz/bundel_courses/MasterPublicSpeaker)
